source_taxon,resource_taxon,match_basis,assembly_source,assembly_file,source_data,advertised_size,assembly_url,payload_identity_risk,analysis_role,claim_ceiling
Camellia brevicolumna,Camellia brevicolumna,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,175_Camellia brevicolumna.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/175_Camellia%20brevicolumna.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia brevipetiolata,Camellia brevipetiolata,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,187_Camellia brevipetiolata.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/187_Camellia%20brevipetiolata.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia brevistyla,Camellia brevistyla,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,201_Camellia brevistyla.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/201_Camellia%20brevistyla.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia campanisepala,Camellia campanisepala,exact_archive_tpia_species_name,tpia_bulk_fallback,Camellia campanisepala.zip,,17.09M,https://tpia.teaplants.cn/web/Download/Transcriptome_data/Camellia%20campanisepala.zip,bulk_fallback_requires_payload_identity_audit,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia chungkingensis,Camellia chungkingensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,232_Camellia chungkingensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/232_Camellia%20chungkingensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia confusa,Camellia confusa,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,202_Camellia confusa.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/202_Camellia%20confusa.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia connatistyla,Camellia connatistyla,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,163_Camellia connatistyla.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/163_Camellia%20connatistyla.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia cordifolia,Camellia cordifolia,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,220_Camellia cordifolia.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/220_Camellia%20cordifolia.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia crapnelliana,Camellia crapnelliana,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,159_Camellia crapnelliana.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/159_Camellia%20crapnelliana.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia crassicolumna,Camellia crassicolumna,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,154_Camellia crassicolumna.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/154_Camellia%20crassicolumna.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia cuspidata,Camellia cuspidata,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,219_Camellia cuspidata.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/219_Camellia%20cuspidata.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia danzaiensis,Camellia danzaiensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,135_Camellia danzaiensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/135_Camellia%20danzaiensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia elongata,Camellia elongata,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,218_Camellia elongata.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/218_Camellia%20elongata.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia euphlebia,Camellia euphlebia,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,239_Camellia euphlebia.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/239_Camellia%20euphlebia.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia fluviatilis,Camellia fluviatilis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,204_Camellia fluviatilis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/204_Camellia%20fluviatilis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia forrestii,Camellia forrestii,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,221_Camellia forrestii.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/221_Camellia%20forrestii.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia fraterna,Camellia fraterna,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,212_Camellia fraterna.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/212_Camellia%20fraterna.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia furfuracea,Camellia furfuracea,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,157_Camellia furfuracea.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/157_Camellia%20furfuracea.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia gauchowensis,Camellia gauchowensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,207_Camellia gauchowensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/207_Camellia%20gauchowensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia gaudichaudii,Camellia gaudichaudii,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,165_Camellia gaudichaudii.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/165_Camellia%20gaudichaudii.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia grandis,Camellia grandis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,236_Camellia grandis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/236_Camellia%20grandis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia granthamiana,Camellia granthamiana,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,191_Camellia granthamiana.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/191_Camellia%20granthamiana.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia gymnogyna,Camellia gymnogyna,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,146_Camellia gymnogyna.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/146_Camellia%20gymnogyna.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia handelii,Camellia handelii,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,216_Camellia handelii.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/216_Camellia%20handelii.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia hekouensis,Camellia hekouensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,139_Camellia hekouensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/139_Camellia%20hekouensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia henryana,Camellia trichocarpa,same_project_infraspecific_epithet_resource_name,tpia_id_bound_allassemblies,225_Camellia trichocarpa.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/225_Camellia%20trichocarpa.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia hiemalis,Camellia hiemalis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,196_Camellia hiemalis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/196_Camellia%20hiemalis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia impressinervis,Camellia impressinervis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,240_Camellia impressinervis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/240_Camellia%20impressinervis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia indochinensis,Camellia indochinensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,208_Camellia indochinensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/208_Camellia%20indochinensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia jingyunshanica,Camellia jingyunshanica,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,136_Camellia jingyunshanica.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/136_Camellia%20jingyunshanica.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia jinshajiangica,Camellia jinshajiangica,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,166_Camellia jinshajiangica.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/166_Camellia%20jinshajiangica.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia kissii,Camellia kissi,same_project_orthographic_variant,tpia_id_bound_allassemblies,199_Camellia kissi.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/199_Camellia%20kissi.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia kwangsiensis,Camellia kwangsiensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,152_Camellia kwangsiensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/152_Camellia%20kwangsiensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia kwangtungensis,Camellia kwangtungensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,148_Camellia kwangtungensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/148_Camellia%20kwangtungensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia lanceoleosa,Camellia lanceoleosa,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,205_Camellia lanceoleosa.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/205_Camellia%20lanceoleosa.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia lawii,Camellia lawii,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,213_Camellia lawii.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/213_Camellia%20lawii.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia leptophylla,Camellia leptophylla,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,149_Camellia leptophylla.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/149_Camellia%20leptophylla.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia leyensis,Camellia leyeensis,same_project_orthographic_variant,tpia_id_bound_allassemblies,223_Camellia leyeensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/223_Camellia%20leyeensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia liberistyloides,Camellia liberistyloides,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,188_Camellia liberistyloides.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/188_Camellia%20liberistyloides.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia lipingensis,Camellia lipingensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,228_Camellia lipingensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/228_Camellia%20lipingensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia lipoensis,Camellia lipoensis,exact_archive_tpia_species_name,tpia_bulk_fallback,Camellia lipoensis.zip,,19.17M,https://tpia.teaplants.cn/web/Download/Transcriptome_data/Camellia%20lipoensis.zip,bulk_fallback_requires_payload_identity_audit,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia longicaudata,Camellia longicaudata,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,178_Camellia longicaudata.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/178_Camellia%20longicaudata.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia lungshenensis,Camellia lungshenensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,186_Camellia lungshenensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/186_Camellia%20lungshenensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia lungzhouensis,Camellia lungzhouensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,237_Camellia lungzhouensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/237_Camellia%20lungzhouensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia luteoflora,Camellia luteoflora,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,230_Camellia luteoflora.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/230_Camellia%20luteoflora.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia magniflora,Camellia magniflora,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,177_Camellia magniflora.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/177_Camellia%20magniflora.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia makuanica,Camellia makuanica,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,142_Camellia makuanica.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/142_Camellia%20makuanica.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia multibracteata,Camellia multibracteata,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,164_Camellia multibracteata.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/164_Camellia%20multibracteata.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia neriifolia,Camellia neriifolia,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,227_Camellia neriifolia.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/227_Camellia%20neriifolia.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia oblata,Camellia oblata,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,161_Camellia oblata.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/161_Camellia%20oblata.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia obtusifolia,Camellia obtusifolia,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,197_Camellia obtusifolia.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/197_Camellia%20obtusifolia.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia oleifera,Camellia oleifera,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,200_Camellia oleifera.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/200_Camellia%20oleifera.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia oligophlebia,Camellia oligophlebia,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,168_Camellia oligophlebia.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/168_Camellia%20oligophlebia.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia omeiensis,Camellia omeiensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,173_Camellia omeiensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/173_Camellia%20omeiensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia oviformis,Camellia oviformis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,167_Camellia oviformis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/167_Camellia%20oviformis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia parafurfuracea,Camellia parafurfuracea,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,162_Camellia parafurfuracea.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/162_Camellia%20parafurfuracea.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia parvicaudata,Camellia parvicaudata,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,210_Camellia parvicaudata.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/210_Camellia%20parvicaudata.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia parvimuricata,Camellia parvimuricata,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,235_Camellia parvimuricata.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/235_Camellia%20parvimuricata.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia parviovata,Camellia parviovata,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,211_Camellia parviovata.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/211_Camellia%20parviovata.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia parvisepala,Camellia parvisepala,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,147_Camellia parvisepala.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/147_Camellia%20parvisepala.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia paucipetala,Camellia paucipetala,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,170_Camellia paucipetala.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/170_Camellia%20paucipetala.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia pentapetala,Camellia pentapetala,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,184_Camellia pentapetala.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/184_Camellia%20pentapetala.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia pilosperma,Camellia pilosperma,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,182_Camellia pilosperma.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/182_Camellia%20pilosperma.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
